Player,Opponent,DVP_Rating,Avg_Points,Games_Played,Consistency,Position
Josh Jenkins,CAR,4.3,90.0,3,0.0,Unknown
Josh Jenkins,ESS,1.1,69.0,1,0.0,Unknown
Josh Jenkins,FRE,4.6,96.0,3,0.0,Unknown
Josh Jenkins,GCS,1.6,104.0,1,0.0,Unknown
Josh Jenkins,GEE,2.2,69.5,2,0.0,Unknown
Josh Jenkins,GWS,4.2,88.0,3,0.0,Unknown
Josh Jenkins,RIC,5.4,84.0,4,0.0,Unknown
Josh Jenkins,STK,2.8,86.0,2,0.0,Unknown
Josh Jenkins,SYD,3.9,80.7,3,0.0,Unknown
Josh Jenkins,ADE,1.0,35.0,1,0.0,Unknown
Rory Sloane,MEL,6.2,78.0,5,0.0,Unknown
Rory Sloane,CAR,5.2,81.0,4,0.0,Unknown
Rory Sloane,COL,6.6,77.5,4,0.64,Unknown
Rory Sloane,ESS,10.0,81.8,6,0.97,Unknown
Rory Sloane,FRE,10.0,93.2,6,0.95,Unknown
Rory Sloane,GCS,10.0,82.0,6,0.98,Unknown
Rory Sloane,GEE,9.3,96.5,6,0.0,Unknown
Rory Sloane,GWS,8.7,76.6,5,0.82,Unknown
Rory Sloane,HAW,4.0,83.0,3,0.0,Unknown
Rory Sloane,RIC,10.0,85.4,8,0.78,Unknown
Rory Sloane,STK,7.9,82.8,6,0.0,Unknown
Rory Sloane,SYD,7.7,96.6,5,0.0,Unknown
Rory Sloane,WCE,5.2,80.8,4,0.0,Unknown
Paul Seedsman,MEL,6.0,75.2,5,0.0,Unknown
Paul Seedsman,CAR,4.9,77.3,4,0.0,Unknown
Paul Seedsman,COL,2.8,86.5,2,0.0,Unknown
Paul Seedsman,ESS,6.4,99.5,4,0.0,Unknown
Paul Seedsman,FRE,2.7,85.5,2,0.0,Unknown
Paul Seedsman,GCS,3.6,75.3,3,0.0,Unknown
Paul Seedsman,GEE,4.7,73.5,4,0.0,Unknown
Paul Seedsman,GWS,3.6,75.3,3,0.0,Unknown
Paul Seedsman,HAW,3.2,99.5,2,0.0,Unknown
Paul Seedsman,RIC,5.9,74.0,5,0.0,Unknown
Paul Seedsman,STK,4.7,97.0,3,0.0,Unknown
Paul Seedsman,SYD,4.9,76.3,4,0.0,Unknown
Paul Seedsman,WCE,2.9,90.0,2,0.0,Unknown
Kieran Strachan,MEL,1.2,73.0,1,0.0,Ruck
Kieran Strachan,RIC,1.0,60.0,1,0.0,Ruck
Kieran Strachan,STK,1.5,92.0,1,0.0,Ruck
Kieran Strachan,SYD,1.3,80.0,1,0.0,Ruck
Cameron Ellis-Yolmen,MEL,2.3,70.5,2,0.0,Unknown
Cameron Ellis-Yolmen,CAR,1.0,33.0,1,0.0,Unknown
Cameron Ellis-Yolmen,ESS,1.0,63.0,1,0.0,Unknown
Cameron Ellis-Yolmen,FRE,2.5,79.0,2,0.0,Unknown
Cameron Ellis-Yolmen,GCS,1.6,106.0,1,0.0,Unknown
Cameron Ellis-Yolmen,GWS,3.1,65.3,3,0.0,Unknown
Cameron Ellis-Yolmen,RIC,1.0,42.0,1,0.0,Unknown
Cameron Ellis-Yolmen,STK,2.1,65.5,2,0.0,Unknown
Cameron Ellis-Yolmen,SYD,1.0,58.0,1,0.0,Unknown
Cameron Ellis-Yolmen,ADE,1.2,75.0,1,0.0,Unknown
Cameron Ellis-Yolmen,WCE,1.0,54.0,1,0.0,Unknown
David Mackay,MEL,5.6,70.0,5,0.0,Unknown
David Mackay,CAR,4.6,71.3,4,0.0,Unknown
David Mackay,COL,1.2,38.0,2,0.0,Unknown
David Mackay,ESS,5.3,66.0,5,0.0,Unknown
David Mackay,FRE,4.4,68.8,4,0.0,Unknown
David Mackay,GCS,2.6,82.0,2,0.0,Unknown
David Mackay,GEE,1.9,59.0,2,0.0,Unknown
David Mackay,GWS,4.1,64.8,4,0.0,Unknown
David Mackay,HAW,1.0,32.0,2,0.0,Unknown
David Mackay,RIC,3.3,51.0,4,0.0,Unknown
David Mackay,STK,5.6,70.4,5,0.0,Unknown
David Mackay,SYD,3.2,66.3,3,0.0,Unknown
David Mackay,WCE,2.6,54.0,3,0.0,Unknown
Kyle Cheney,MEL,1.1,70.0,1,0.0,Unknown
Kyle Cheney,FRE,1.0,63.0,1,0.0,Unknown
Kyle Cheney,GEE,1.3,80.0,1,0.0,Unknown
Kyle Cheney,GWS,1.0,47.0,1,0.0,Unknown
Kyle Cheney,RIC,1.2,72.0,1,0.0,Unknown
Richard Douglas,MEL,1.1,69.0,1,0.0,Unknown
Richard Douglas,CAR,2.8,87.0,2,0.0,Unknown
Richard Douglas,ESS,2.2,67.5,2,0.0,Unknown
Richard Douglas,FRE,4.1,85.0,3,0.0,Unknown
Richard Douglas,GEE,1.0,51.0,1,0.0,Unknown
Richard Douglas,GWS,2.8,59.0,3,0.0,Unknown
Richard Douglas,RIC,3.2,66.3,3,0.0,Unknown
Richard Douglas,STK,4.3,88.7,3,0.0,Unknown
Richard Douglas,SYD,1.9,59.0,2,0.0,Unknown
Jake Kelly,MEL,2.9,52.3,3,0.29,Unknown
Jake Kelly,CAR,2.3,52.5,2,0.71,Unknown
Jake Kelly,COL,5.2,52.6,5,0.5,Unknown
Jake Kelly,ESS,4.8,75.5,4,0.0,Unknown
Jake Kelly,FRE,4.0,70.0,3,0.35,Unknown
Jake Kelly,GCS,4.8,53.0,4,0.82,Unknown
Jake Kelly,GEE,3.2,49.7,3,0.7,Unknown
Jake Kelly,GWS,3.8,49.8,4,0.41,Unknown
Jake Kelly,HAW,2.7,58.0,2,0.93,Unknown
Jake Kelly,RIC,3.4,51.3,3,0.74,Unknown
Jake Kelly,STK,4.8,80.7,3,0.49,Unknown
Jake Kelly,SYD,3.3,51.8,4,0.0,Unknown
Jake Kelly,WCE,6.1,76.5,4,0.48,Unknown
Jake Kelly,ADE,5.4,60.8,4,0.78,Unknown
Jake Kelly,BRL,4.0,60.3,3,0.73,Unknown
Jake Kelly,NTH,4.4,70.3,3,0.63,Unknown
Jake Kelly,PTA,6.2,59.6,5,0.58,Unknown
Jake Kelly,WBD,3.9,72.7,3,0.21,Unknown
Andrew McPherson,MEL,1.1,66.0,1,0.0,Unknown
Andrew McPherson,CAR,1.0,50.0,1,0.0,Unknown
Andrew McPherson,COL,1.2,39.0,2,0.0,Unknown
Andrew McPherson,ESS,1.1,69.0,1,0.0,Unknown
Andrew McPherson,FRE,1.3,39.5,2,0.0,Unknown
Andrew McPherson,GCS,1.0,49.0,1,0.0,Unknown
Andrew McPherson,GEE,1.0,44.0,1,0.0,Unknown
Andrew McPherson,GWS,1.7,53.0,2,0.0,Unknown
Andrew McPherson,HAW,1.8,56.5,2,0.0,Unknown
Andrew McPherson,RIC,1.0,50.0,1,0.0,Unknown
Andrew McPherson,STK,1.5,47.0,2,0.0,Unknown
Andrew McPherson,SYD,1.0,26.0,1,0.0,Unknown
Andrew McPherson,WCE,2.0,61.5,2,0.0,Unknown
Tom Doedee,MEL,5.1,64.2,5,0.0,Defender
Tom Doedee,CAR,5.1,62.3,4,0.54,Defender
Tom Doedee,COL,5.0,59.8,5,0.09,Defender
Tom Doedee,ESS,3.4,53.8,4,0.0,Defender
Tom Doedee,FRE,7.9,67.4,5,0.92,Defender
Tom Doedee,GCS,3.5,54.3,4,0.0,Defender
Tom Doedee,GEE,6.2,65.3,4,0.97,Defender
Tom Doedee,GWS,7.6,69.0,5,0.74,Defender
Tom Doedee,HAW,4.5,63.3,4,0.24,Defender
Tom Doedee,RIC,8.5,77.2,5,0.76,Defender
Tom Doedee,STK,7.5,64.4,5,0.9,Defender
Tom Doedee,SYD,1.0,47.0,1,0.0,Defender
Tom Doedee,WCE,3.4,70.3,3,0.0,Defender
Eddie Betts,MEL,1.6,51.5,2,0.0,Unknown
Eddie Betts,CAR,2.1,66.5,2,0.0,Unknown
Eddie Betts,ESS,1.7,53.5,2,0.0,Unknown
Eddie Betts,FRE,2.2,45.3,3,0.0,Unknown
Eddie Betts,GCS,2.1,44.0,3,0.0,Unknown
Eddie Betts,GEE,1.6,49.0,2,0.0,Unknown
Eddie Betts,GWS,1.6,33.0,3,0.0,Unknown
Eddie Betts,RIC,2.5,53.0,3,0.0,Unknown
Eddie Betts,STK,1.0,33.0,1,0.0,Unknown
Eddie Betts,SYD,1.0,54.0,1,0.0,Unknown
Eddie Betts,ADE,1.5,46.0,2,0.0,Unknown
Eddie Betts,BRL,1.0,31.0,2,0.0,Unknown
Eddie Betts,COL,1.1,68.0,1,0.0,Unknown
Eddie Betts,HAW,1.5,48.0,2,0.0,Unknown
Eddie Betts,NTH,1.0,16.0,2,0.0,Unknown
Eddie Betts,PTA,1.7,36.3,3,0.0,Unknown
Eddie Betts,WBD,2.4,73.5,2,0.0,Unknown
Eddie Betts,WCE,1.6,48.5,2,0.0,Unknown
Luke Nankervis,MEL,2.8,62.0,2,0.84,Defender
Luke Nankervis,CAR,1.7,51.0,2,0.14,Defender
Luke Nankervis,COL,2.3,63.0,2,0.24,Defender
Luke Nankervis,ESS,2.4,58.0,2,0.55,Defender
Luke Nankervis,FRE,1.0,56.0,1,0.0,Defender
Luke Nankervis,GCS,1.2,36.0,2,0.0,Defender
Luke Nankervis,GEE,2.8,64.0,2,0.75,Defender
Luke Nankervis,GWS,2.6,57.5,2,0.77,Defender
Luke Nankervis,HAW,2.8,69.0,2,0.51,Defender
Luke Nankervis,RIC,1.6,111.0,1,0.0,Defender
Luke Nankervis,STK,1.0,65.0,1,0.0,Defender
Luke Nankervis,SYD,3.5,72.5,2,0.99,Defender
Luke Nankervis,WCE,1.0,57.0,1,0.0,Defender
Sam Jacobs,MEL,2.0,62.0,2,0.0,Unknown
Sam Jacobs,CAR,2.8,86.0,2,0.0,Unknown
Sam Jacobs,ESS,2.3,71.5,2,0.0,Unknown
Sam Jacobs,FRE,2.9,89.5,2,0.0,Unknown
Sam Jacobs,GEE,1.3,80.0,1,0.0,Unknown
Sam Jacobs,GWS,2.9,90.0,2,0.0,Unknown
Sam Jacobs,RIC,1.0,55.0,1,0.0,Unknown
Sam Jacobs,STK,3.2,111.0,2,0.0,Unknown
Sam Jacobs,SYD,3.9,80.3,3,0.0,Unknown
Sam Jacobs,ADE,1.6,102.0,1,0.0,Unknown
Sam Jacobs,GCS,1.0,55.0,1,0.0,Unknown
Sam Jacobs,NTH,1.0,54.0,1,0.0,Unknown
Sam Jacobs,WBD,1.0,43.0,1,0.0,Unknown
Alex Keath,MEL,4.2,39.7,7,0.22,Unknown
Alex Keath,CAR,4.2,46.3,4,0.82,Unknown
Alex Keath,ESS,1.8,37.3,3,0.0,Unknown
Alex Keath,FRE,5.8,46.8,6,0.6,Unknown
Alex Keath,GCS,3.5,55.3,4,0.0,Unknown
Alex Keath,GEE,4.8,54.3,4,0.79,Unknown
Alex Keath,GWS,4.8,44.2,6,0.28,Unknown
Alex Keath,RIC,2.6,40.3,4,0.0,Unknown
Alex Keath,STK,3.6,45.4,5,0.0,Unknown
Alex Keath,SYD,5.6,50.8,6,0.3,Unknown
Alex Keath,ADE,1.0,50.0,1,0.0,Unknown
Alex Keath,BRL,5.4,45.8,6,0.44,Unknown
Alex Keath,COL,7.0,65.4,5,0.69,Unknown
Alex Keath,HAW,5.8,51.6,5,0.82,Unknown
Alex Keath,NTH,4.0,62.8,4,0.0,Unknown
Alex Keath,PTA,2.5,38.8,4,0.0,Unknown
Alex Keath,WCE,5.8,57.2,5,0.52,Unknown
Ned McHenry,MEL,3.8,59.0,4,0.0,Unknown
Ned McHenry,CAR,3.8,55.0,4,0.17,Unknown
Ned McHenry,COL,4.9,44.8,6,0.29,Unknown
Ned McHenry,ESS,3.5,43.3,4,0.52,Unknown
Ned McHenry,FRE,5.9,52.8,5,0.79,Unknown
Ned McHenry,GCS,4.3,45.0,4,0.97,Unknown
Ned McHenry,GEE,4.2,61.7,3,0.83,Unknown
Ned McHenry,GWS,1.6,32.0,3,0.1,Unknown
Ned McHenry,HAW,2.3,35.5,4,0.0,Unknown
Ned McHenry,RIC,2.3,38.3,3,0.49,Unknown
Ned McHenry,STK,3.7,41.5,4,0.75,Unknown
Ned McHenry,SYD,1.6,48.5,2,0.0,Unknown
Ned McHenry,WCE,5.0,44.6,5,0.79,Unknown
Lachlan Sholl,MEL,2.8,58.7,3,0.0,Defender
Lachlan Sholl,CAR,5.7,67.3,4,0.63,Defender
Lachlan Sholl,COL,6.3,55.5,6,0.35,Defender
Lachlan Sholl,ESS,7.4,59.8,6,0.57,Defender
Lachlan Sholl,FRE,6.4,78.8,4,0.53,Defender
Lachlan Sholl,GCS,5.0,63.3,4,0.49,Defender
Lachlan Sholl,GEE,5.1,62.0,5,0.05,Defender
Lachlan Sholl,GWS,5.7,54.6,5,0.63,Defender
Lachlan Sholl,HAW,10.0,79.3,6,0.7,Defender
Lachlan Sholl,RIC,8.3,78.8,5,0.64,Defender
Lachlan Sholl,STK,4.6,71.3,4,0.0,Defender
Lachlan Sholl,SYD,4.4,70.7,3,0.6,Defender
Lachlan Sholl,WCE,5.2,67.8,4,0.39,Defender
Shane McAdam,MEL,2.8,58.0,3,0.0,Forward
Shane McAdam,CAR,4.2,53.3,4,0.47,Forward
Shane McAdam,COL,2.9,60.0,3,0.0,Forward
Shane McAdam,ESS,1.0,37.0,1,0.0,Forward
Shane McAdam,FRE,1.0,43.0,1,0.0,Forward
Shane McAdam,GCS,4.2,60.7,3,0.87,Forward
Shane McAdam,GEE,2.3,47.3,3,0.0,Forward
Shane McAdam,GWS,5.4,46.4,5,0.9,Forward
Shane McAdam,HAW,1.8,55.0,2,0.0,Forward
Shane McAdam,RIC,2.1,44.7,3,0.0,Forward
Shane McAdam,STK,1.0,40.0,1,0.0,Forward
Shane McAdam,SYD,2.5,52.7,3,0.0,Forward
Shane McAdam,WCE,1.0,50.0,1,0.0,Forward
Ben Davis,MEL,1.0,56.0,1,0.0,Unknown
Ben Davis,ESS,1.0,35.0,1,0.0,Unknown
Ben Davis,GEE,1.0,27.0,1,0.0,Unknown
Ben Davis,SYD,1.0,37.0,1,0.0,Unknown
Ben Davis,WCE,1.0,24.0,1,0.0,Unknown
Harry Schoenberg,MEL,5.5,55.0,5,0.51,Forward
Harry Schoenberg,CAR,6.0,70.5,4,0.66,Forward
Harry Schoenberg,COL,4.0,41.8,6,0.0,Forward
Harry Schoenberg,ESS,3.3,54.0,3,0.52,Forward
Harry Schoenberg,FRE,2.3,48.3,3,0.0,Forward
Harry Schoenberg,GCS,1.7,52.0,2,0.0,Forward
Harry Schoenberg,GEE,1.7,54.0,2,0.0,Forward
Harry Schoenberg,GWS,3.8,48.5,4,0.48,Forward
Harry Schoenberg,HAW,5.8,58.8,5,0.48,Forward
Harry Schoenberg,RIC,3.8,41.8,4,0.83,Forward
Harry Schoenberg,STK,1.0,60.0,1,0.0,Forward
Harry Schoenberg,SYD,4.0,52.5,4,0.41,Forward
Harry Schoenberg,WCE,6.7,57.2,6,0.44,Forward
James Rowe,MEL,1.7,54.0,2,0.0,Unknown
James Rowe,CAR,1.3,40.0,2,0.0,Unknown
James Rowe,COL,1.8,56.0,2,0.0,Unknown
James Rowe,ESS,1.5,46.5,2,0.0,Unknown
James Rowe,FRE,2.3,72.5,2,0.0,Unknown
James Rowe,GCS,2.3,71.0,2,0.0,Unknown
James Rowe,GEE,2.6,80.0,2,0.0,Unknown
James Rowe,GWS,1.0,38.0,1,0.0,Unknown
James Rowe,HAW,1.1,34.0,2,0.0,Unknown
James Rowe,RIC,1.1,33.5,2,0.0,Unknown
James Rowe,STK,1.8,55.0,2,0.0,Unknown
James Rowe,SYD,1.0,37.0,1,0.0,Unknown
James Rowe,WCE,3.0,62.7,3,0.0,Unknown
Jordan Gallucci,MEL,2.6,53.3,3,0.0,Unknown
Jordan Gallucci,CAR,2.4,76.5,2,0.0,Unknown
Jordan Gallucci,FRE,1.0,40.0,1,0.0,Unknown
Jordan Gallucci,GEE,2.0,61.0,2,0.0,Unknown
Jordan Gallucci,GWS,2.0,63.5,2,0.0,Unknown
Jordan Gallucci,RIC,1.9,58.5,2,0.0,Unknown
Jordan Gallucci,STK,1.0,50.0,1,0.0,Unknown
Jordan Gallucci,SYD,1.0,45.0,1,0.0,Unknown
Daniel Talia,MEL,3.4,53.0,4,0.0,Unknown
Daniel Talia,CAR,1.7,52.0,2,0.0,Unknown
Daniel Talia,ESS,3.3,52.0,4,0.0,Unknown
Daniel Talia,FRE,4.5,56.8,5,0.0,Unknown
Daniel Talia,GCS,2.1,44.3,3,0.0,Unknown
Daniel Talia,GEE,1.6,49.0,2,0.0,Unknown
Daniel Talia,GWS,2.8,58.7,3,0.0,Unknown
Daniel Talia,HAW,1.0,30.0,1,0.0,Unknown
Daniel Talia,RIC,3.9,48.6,5,0.0,Unknown
Daniel Talia,STK,5.2,65.2,5,0.0,Unknown
Daniel Talia,SYD,2.9,45.5,4,0.0,Unknown
Daniel Talia,WCE,1.0,59.0,1,0.0,Unknown
Luke Brown,MEL,4.2,52.4,5,0.0,Unknown
Luke Brown,CAR,5.1,52.8,6,0.0,Unknown
Luke Brown,COL,1.4,45.0,2,0.0,Unknown
Luke Brown,ESS,5.0,62.0,5,0.0,Unknown
Luke Brown,FRE,6.5,67.7,6,0.0,Unknown
Luke Brown,GCS,3.3,69.0,3,0.0,Unknown
Luke Brown,GEE,3.4,42.8,5,0.0,Unknown
Luke Brown,GWS,4.5,56.4,5,0.0,Unknown
Luke Brown,HAW,1.3,39.5,2,0.0,Unknown
Luke Brown,RIC,5.2,54.6,7,0.0,Unknown
Luke Brown,STK,4.1,64.5,4,0.0,Unknown
Luke Brown,SYD,2.7,57.0,3,0.0,Unknown
Luke Brown,WCE,1.9,60.0,2,0.0,Unknown
Mitch McGovern,MEL,8.4,64.2,6,0.74,Defender
Mitch McGovern,CAR,3.0,93.5,2,0.0,Defender
Mitch McGovern,ESS,6.6,58.4,5,0.84,Defender
Mitch McGovern,FRE,3.6,50.0,3,0.96,Defender
Mitch McGovern,RIC,7.5,63.5,8,0.45,Defender
Mitch McGovern,STK,3.6,45.4,5,0.0,Defender
Mitch McGovern,SYD,7.6,58.5,6,0.69,Defender
Mitch McGovern,ADE,5.6,65.0,4,0.68,Defender
Mitch McGovern,BRL,8.0,65.6,9,0.55,Defender
Mitch McGovern,COL,7.3,62.0,6,0.47,Defender
Mitch McGovern,GCS,4.5,68.7,3,0.72,Defender
Mitch McGovern,GEE,6.5,58.0,5,0.78,Defender
Mitch McGovern,GWS,7.5,61.1,7,0.55,Defender
Mitch McGovern,HAW,5.7,73.0,4,0.45,Defender
Mitch McGovern,NTH,8.2,73.2,5,0.81,Defender
Mitch McGovern,PTA,6.7,60.6,8,0.3,Defender
Mitch McGovern,WBD,6.6,48.5,6,0.84,Defender
Mitch McGovern,WCE,5.2,61.0,5,0.14,Defender
Ben Crocker,MEL,1.0,50.0,1,0.0,Unknown
Ben Crocker,COL,1.0,38.0,1,0.0,Unknown
Ben Crocker,FRE,1.1,70.0,1,0.0,Unknown
Ben Crocker,GCS,1.5,91.0,1,0.0,Unknown
Ben Crocker,GEE,1.0,29.0,1,0.0,Unknown
Ben Crocker,GWS,1.0,57.0,1,0.0,Unknown
Ben Crocker,HAW,1.0,49.0,1,0.0,Unknown
Ben Crocker,RIC,1.0,44.0,1,0.0,Unknown
Ben Crocker,WCE,1.0,33.0,1,0.0,Unknown
Chayce Jones,MEL,6.8,49.5,6,0.86,Midfielder
Chayce Jones,CAR,8.3,68.8,6,0.52,Midfielder
Chayce Jones,COL,9.1,69.5,6,0.74,Midfielder
Chayce Jones,ESS,5.9,52.4,5,0.79,Midfielder
Chayce Jones,FRE,4.2,53.0,4,0.47,Midfielder
Chayce Jones,GCS,3.9,38.0,5,0.55,Midfielder
Chayce Jones,GEE,3.4,37.8,5,0.23,Midfielder
Chayce Jones,GWS,3.6,59.0,3,0.53,Midfielder
Chayce Jones,HAW,5.1,50.6,7,0.1,Midfielder
Chayce Jones,RIC,3.2,33.5,4,0.96,Midfielder
Chayce Jones,STK,3.5,49.0,4,0.21,Midfielder
Chayce Jones,SYD,4.3,44.2,5,0.41,Midfielder
Chayce Jones,WCE,5.1,52.7,7,0.0,Midfielder
Myles Poholke,MEL,1.0,47.0,1,0.0,Unknown
Myles Poholke,FRE,1.9,58.5,2,0.0,Unknown
Myles Poholke,GEE,1.0,46.0,1,0.0,Unknown
Myles Poholke,HAW,1.0,13.0,1,0.0,Unknown
Myles Poholke,RIC,1.0,46.0,1,0.0,Unknown
Myles Poholke,STK,1.0,39.0,1,0.0,Unknown
Myles Poholke,SYD,1.0,54.0,1,0.0,Unknown
Patrick Parnell,MEL,1.8,46.5,2,0.46,Unknown
Patrick Parnell,CAR,1.0,49.0,1,0.0,Unknown
Patrick Parnell,COL,1.0,48.0,1,0.0,Unknown
Patrick Parnell,GCS,1.2,75.0,1,0.0,Unknown
Patrick Parnell,HAW,1.0,52.0,1,0.0,Unknown
Patrick Parnell,RIC,1.0,1.0,1,0.0,Unknown
Patrick Parnell,STK,1.6,100.0,1,0.0,Unknown
Patrick Parnell,SYD,1.0,33.0,1,0.0,Unknown
Patrick Parnell,WCE,2.7,43.3,3,0.57,Unknown
Brayden Cook,MEL,2.8,44.3,3,0.62,Forward
Brayden Cook,CAR,1.6,38.0,2,0.68,Forward
Brayden Cook,COL,2.8,62.5,2,0.79,Forward
Brayden Cook,ESS,1.8,29.7,3,0.53,Forward
Brayden Cook,GWS,1.3,36.0,2,0.28,Forward
Brayden Cook,HAW,1.1,22.7,3,0.0,Forward
Brayden Cook,RIC,1.1,66.0,1,0.0,Forward
Brayden Cook,STK,1.0,39.0,1,0.0,Forward
Brayden Cook,SYD,1.5,34.0,2,0.82,Forward
Brayden Cook,WCE,1.0,48.0,1,0.0,Forward
Nick Murray,MEL,3.7,42.0,4,0.76,Defender
Nick Murray,CAR,1.0,24.0,2,0.0,Defender
Nick Murray,COL,2.8,29.3,6,0.0,Defender
Nick Murray,ESS,3.5,40.0,4,0.76,Defender
Nick Murray,FRE,2.6,45.7,3,0.37,Defender
Nick Murray,GCS,1.4,27.7,3,0.12,Defender
Nick Murray,GEE,2.0,41.0,3,0.0,Defender
Nick Murray,GWS,4.1,43.2,5,0.39,Defender
Nick Murray,HAW,2.5,34.8,4,0.27,Defender
Nick Murray,RIC,1.3,39.5,2,0.0,Defender
Nick Murray,STK,3.2,50.3,3,0.64,Defender
Nick Murray,SYD,3.0,36.0,4,0.6,Defender
Nick Murray,WCE,3.2,34.8,5,0.27,Defender
Luke Pedlar,MEL,1.0,39.0,1,0.0,Forward
Luke Pedlar,CAR,1.0,47.0,1,0.0,Forward
Luke Pedlar,COL,4.3,57.5,4,0.36,Forward
Luke Pedlar,ESS,1.0,27.5,2,0.0,Forward
Luke Pedlar,FRE,1.0,19.0,1,0.0,Forward
Luke Pedlar,GCS,2.4,36.0,3,0.75,Forward
Luke Pedlar,GEE,1.7,39.0,2,0.69,Forward
Luke Pedlar,GWS,2.4,58.5,2,0.61,Forward
Luke Pedlar,HAW,2.3,43.0,3,0.19,Forward
Luke Pedlar,RIC,1.0,55.0,1,0.0,Forward
Luke Pedlar,STK,1.3,80.0,1,0.0,Forward
Luke Pedlar,SYD,2.7,56.5,2,0.98,Forward
Luke Pedlar,WCE,5.7,64.0,4,0.8,Forward
Elliott Himmelberg,MEL,1.2,37.0,2,0.0,Forward
Elliott Himmelberg,CAR,4.7,51.3,4,0.88,Forward
Elliott Himmelberg,COL,4.1,58.7,3,0.93,Forward
Elliott Himmelberg,ESS,2.2,34.3,3,0.69,Forward
Elliott Himmelberg,FRE,1.6,48.5,2,0.0,Forward
Elliott Himmelberg,GCS,1.0,55.0,1,0.0,Forward
Elliott Himmelberg,GEE,1.4,44.5,2,0.0,Forward
Elliott Himmelberg,GWS,4.4,47.0,5,0.35,Forward
Elliott Himmelberg,HAW,3.3,52.3,4,0.0,Forward
Elliott Himmelberg,RIC,3.0,55.7,3,0.21,Forward
Elliott Himmelberg,STK,1.6,49.5,2,0.0,Forward
Elliott Himmelberg,WCE,1.3,41.0,2,0.0,Forward
Jackson Hately,MEL,1.1,35.0,2,0.0,Unknown
Jackson Hately,CAR,1.1,67.0,1,0.0,Unknown
Jackson Hately,GCS,1.3,84.0,1,0.0,Unknown
Jackson Hately,GEE,1.6,112.0,1,0.0,Unknown
Jackson Hately,GWS,1.8,56.5,2,0.0,Unknown
Jackson Hately,HAW,2.1,66.0,2,0.0,Unknown
Jackson Hately,STK,1.3,80.0,1,0.0,Unknown
Jackson Hately,WCE,1.3,83.0,1,0.0,Unknown
Jackson Hately,ADE,1.1,67.0,1,0.0,Unknown
Jackson Hately,BRL,1.0,56.0,1,0.0,Unknown
Jackson Hately,COL,1.0,22.0,1,0.0,Unknown
Jackson Hately,ESS,1.1,69.0,1,0.0,Unknown
Jackson Hately,FRE,1.3,84.0,1,0.0,Unknown
Jackson Hately,PTA,2.0,62.5,2,0.0,Unknown
Jackson Hately,WBD,1.3,80.0,1,0.0,Unknown
Kyle Hartigan,MEL,1.2,38.0,2,0.0,Unknown
Kyle Hartigan,CAR,1.0,6.0,1,0.0,Unknown
Kyle Hartigan,COL,1.0,25.0,2,0.0,Unknown
Kyle Hartigan,ESS,1.0,32.0,1,0.0,Unknown
Kyle Hartigan,FRE,1.8,37.7,3,0.0,Unknown
Kyle Hartigan,GCS,1.4,43.0,2,0.0,Unknown
Kyle Hartigan,GEE,1.0,33.0,1,0.0,Unknown
Kyle Hartigan,GWS,1.0,55.0,1,0.0,Unknown
Kyle Hartigan,HAW,1.0,35.0,1,0.0,Unknown
Kyle Hartigan,RIC,1.4,44.5,2,0.0,Unknown
Kyle Hartigan,STK,1.0,42.0,1,0.0,Unknown
Kyle Hartigan,SYD,1.0,29.0,2,0.0,Unknown
Kyle Hartigan,WCE,1.0,34.0,1,0.0,Unknown
Kyle Hartigan,ADE,1.7,54.0,2,0.0,Unknown
Kyle Hartigan,BRL,1.0,6.5,2,0.0,Unknown
Kyle Hartigan,NTH,1.0,29.0,1,0.0,Unknown
Kyle Hartigan,PTA,1.0,27.0,1,0.0,Unknown
Kyle Hartigan,WBD,1.0,45.0,1,0.0,Unknown
Fischer McAsey,MEL,1.0,27.0,1,0.0,Unknown
Fischer McAsey,COL,1.0,32.0,1,0.0,Unknown
Fischer McAsey,ESS,1.0,23.0,1,0.0,Unknown
Fischer McAsey,GCS,1.0,33.0,1,0.0,Unknown
Fischer McAsey,STK,1.0,19.0,1,0.0,Unknown
Fischer McAsey,SYD,1.0,16.0,1,0.0,Unknown
Fischer McAsey,WCE,1.0,45.0,1,0.0,Unknown
Chris Burgess,MEL,1.0,58.0,1,0.0,Forward
Chris Burgess,FRE,2.0,62.0,2,0.0,Forward
Chris Burgess,GCS,1.0,33.0,1,0.0,Forward
Chris Burgess,GEE,1.3,41.0,2,0.0,Forward
Chris Burgess,HAW,1.7,52.0,2,0.0,Forward
Chris Burgess,RIC,1.4,88.0,1,0.0,Forward
Chris Burgess,WCE,2.4,49.5,2,0.98,Forward
Chris Burgess,ADE,1.6,50.5,2,0.0,Forward
Chris Burgess,BRL,1.2,37.5,2,0.0,Forward
Chris Burgess,CAR,2.4,37.5,4,0.0,Forward
Chris Burgess,COL,1.4,45.0,2,0.0,Forward
Chris Burgess,ESS,1.2,38.0,2,0.0,Forward
Chris Burgess,GWS,2.8,57.7,3,0.0,Forward
Chris Burgess,NTH,1.0,22.0,1,0.0,Forward
Chris Burgess,PTA,1.4,44.5,2,0.0,Forward
Chris Burgess,STK,1.3,39.5,2,0.0,Forward
Chris Burgess,SYD,1.7,54.5,2,0.0,Forward
Chris Burgess,WBD,1.9,38.7,3,0.0,Forward
Will Hamill,MEL,1.0,4.0,1,0.0,Unknown
